UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
D0CAV8,D0CAV8_ACIB2,,WP_000269705.1,,UPI000172FC2E,575584,EEX03640.1,,WP_000269705.1,WP_000269705.1
N9ESZ3,N9ESZ3_ACIBZ,,WP_000284561.1,,UPI0001AF0A9F,981324,ENV97999.1,,WP_000284561.1,WP_000284561.1
K8ZRR2,K8ZRR2_9GAMM,66397079,WP_000770264.1,,UPI0001859F65,903915,EKU37509.1,,WP_000770264.1,WP_000770264.1
K9CR90,K9CR90_ACIPI,,WP_001984397.1,,UPI000172FD2B,48296,OTK59619.1,,WP_001984397.1,WP_001984397.1
N9KXJ7,N9KXJ7_9GAMM,69467075,WP_005180661.1,,UPI0002D0F7A5,1144671,ENW88733.1,,WP_005180661.1,WP_005180661.1
A0A7T9Z777,A0A7T9Z777_9GAMM,66210268,WP_004993955.1,,UPI0002D110A3,108980,QQT86678.1,,WP_004993955.1,WP_004993955.1
A0A009YJF4,A0A009YJF4_9GAMM,66211106,WP_004995178.1,,UPI0002CF1AC5,1310601,EXD36136.1,,WP_004995178.1,WP_004995178.1
A0A009YHS7,A0A009YHS7_9GAMM,66211361,WP_004995553.1,,UPI0002D10A7D,1310601,EXD35561.1,,WP_004995553.1,WP_004995553.1
A0A7T9Z764,A0A7T9Z764_9GAMM,66210269,WP_004993956.1,,UPI0002CFC475,108980,QQT86679.1,,WP_004993956.1,WP_004993956.1
A0A009ZSN7,A0A009ZSN7_9GAMM,66211360,WP_004995552.1,,UPI0002D0AFD1,1310601,EXD35562.1,,WP_004995552.1,WP_004995552.1
A0A385EV66,A0A385EV66_ACIBA,,WP_000006398.1,,UPI000173010B,945555,AXQ90240.1,,WP_000006398.1,WP_000006398.1
A0A7T9UJ11,A0A7T9UJ11_9GAMM,66210267,WP_004993953.1,,UPI0002CF49A5,108980,QQT86677.1,,WP_004993953.1,WP_004993953.1
A0A009YJT1,A0A009YJT1_9GAMM,66210996,WP_004985472.1,,UPI00029AF7A0,1310601,EXD36246.1,,WP_004985472.1,WP_004985472.1
A0AA42AEU0,A0AA42AEU0_9GAMM,,WP_004742070.1,,UPI0002D057E0,2919385,MDA3466774.1,,WP_004742070.1,WP_004742070.1
A0A009T3F4,A0A009T3F4_ACIBA,,WP_004739849.1,,UPI0002CF911E,1310630,EXC53725.1,,WP_004739849.1,WP_004739849.1
A0A009SLB2,A0A009SLB2_ACIBA,,WP_004739847.1,,UPI0002D03A07,1310630,EXC53724.1,,WP_004739847.1,WP_004739847.1
A0A009TGX7,A0A009TGX7_ACIBA,,WP_004739846.1,,UPI0002CEC64E,1310630,EXC53723.1,,WP_004739846.1,WP_004739846.1
A0A009TQH6,A0A009TQH6_ACIBA,,WP_004737980.1,,UPI0002CFE04C,1310630,EXC53605.1,,WP_004737980.1,WP_004737980.1
A0A3F3LDU8,A0A3F3LDU8_9GAMM,66211291,WP_004985624.1,,UPI000299FCAF,108980,QQT87275.1; UYF71934.1; UYF75592.1,,WP_004985624.1,WP_004985624.1
A0A7T9Z6V1,A0A7T9Z6V1_9GAMM,66211576,WP_004996008.1,,UPI0002CE3EC7,108980,QQT86545.1,,WP_004996008.1,WP_004996008.1
A0A009ZHH7,A0A009ZHH7_9GAMM,66210266,WP_004993951.1,,UPI0002D110D3,1310601,EXD35978.1,,WP_004993951.1,WP_004993951.1
A0A009YNE5,A0A009YNE5_9GAMM,66210265,WP_004993950.1,,UPI0002CEE500,1310601,EXD35979.1,,WP_004993950.1,WP_004993950.1
A0A009Z6Q1,A0A009Z6Q1_9GAMM,66210264,WP_004993949.1,,UPI0002CF9C36,1310601,EXD35980.1,,WP_004993949.1,WP_004993949.1
A0A009I953,A0A009I953_9GAMM,,WP_004992796.1,,UPI00029A99E8,1310608,EXB01144.1,,WP_004992796.1,WP_004992796.1
A0A009IB25,A0A009IB25_9GAMM,,WP_004992794.1,,UPI000299D7C8,1310608,EXB01143.1,,WP_004992794.1,WP_004992794.1
A0A009YQK7,A0A009YQK7_9GAMM,66211578,WP_004990933.1,,UPI00029A7293,1310601,EXD36749.1,,WP_004990933.1,WP_004990933.1
A0A009YHT1,A0A009YHT1_9GAMM,,WP_004985831.1,,UPI00029B1DB2,1310601,EXD35566.1,,WP_004985831.1,WP_004985831.1
A0A9E9MDE1,A0A9E9MDE1_9GAMM,,WP_005066945.1,,UPI0002D0B3EE,2919376,WAX41166.1,,WP_005066945.1,WP_005066945.1
A0A7T9Z729,A0A7T9Z729_9GAMM,66211577,WP_004996010.1,,UPI0002CFD72C,108980,QQT86544.1,,WP_004996010.1,WP_004996010.1
A0A062GK03,A0A062GK03_9GAMM,,WP_005802949.1,,UPI0001CF7861,1310685,KCX96898.1,,WP_005802949.1,WP_005802949.1
A0A9X8IDY7,A0A9X8IDY7_ACIPI,,WP_005802944.1,,UPI0001CF785E,48296,OCZ00935.1,,WP_005802944.1,WP_005802944.1
A0A829S1Z1,A0A829S1Z1_9GAMM,,WP_005802756.1,,UPI0001CF77C5,1310788,EXR98756.1,,WP_005802756.1,WP_005802756.1
A0A427UK20,A0A427UK20_ACIJO,58163890,WP_005096077.1,,UPI0002D0866C,40214,RSE18166.1,,WP_005096077.1,WP_005096077.1
A0A009H3W9,A0A009H3W9_9GAMM,,WP_005076470.1,,UPI0002CE5D8F,1310608,EXA97579.1,,WP_005076470.1,WP_005076470.1
A0A009H0L1,A0A009H0L1_9GAMM,60754336,WP_005076463.1,,UPI0002CEF1F6,1310608,EXA97581.1,,WP_005076463.1,WP_005076463.1
A0A062GWJ2,A0A062GWJ2_9GAMM,,WP_005802993.1,,UPI0001CF77F7,1310685,KCX99544.1,,WP_005802993.1,WP_005802993.1
A0A1C2TQZ3,A0A1C2TQZ3_ACIPI,,WP_005804488.1,,UPI0001CF7D26,48296,KRI46120.1,,WP_005804488.1,WP_005804488.1
A0A829S3X1,A0A829S3X1_9GAMM,,WP_005804487.1,,UPI0001CF7D25,1310788,EXR98516.1,,WP_005804487.1,WP_005804487.1
A0A829S4K3,A0A829S4K3_9GAMM,,WP_005804485.1,,UPI0001CF7D23,1310788,EXR98528.1,,WP_005804485.1,WP_005804485.1
A0A829S5B5,A0A829S5B5_9GAMM,,WP_005802997.1,,UPI0001CF77FA,1310788,EXS00673.1,,WP_005802997.1,WP_005802997.1
A0A829S5L2,A0A829S5L2_9GAMM,,WP_005802996.1,,UPI0001CF77F9,1310788,EXS00773.1,,WP_005802996.1,WP_005802996.1
A0A829S5I2,A0A829S5I2_9GAMM,,WP_005802994.1,,UPI0001CF77F8,1310788,EXS00734.1,,WP_005802994.1,WP_005802994.1
A0A013THD2,A0A013THD2_9GAMM,,WP_005064318.1,,UPI0002CF8F9B,1310764,EXS32731.1,,WP_005064318.1,WP_005064318.1
A0A009YIH1,A0A009YIH1_9GAMM,66213050,WP_004998732.1,,UPI0002CE47D0,1310601,EXD35771.1,,WP_004998732.1,WP_004998732.1
A0A009ZBZ7,A0A009ZBZ7_9GAMM,66212329,WP_004997402.1,,UPI0002CE3802,1310601,EXD37820.1,,WP_004997402.1,WP_004997402.1
A0A009YTT7,A0A009YTT7_9GAMM,66212328,WP_004997401.1,,UPI0002CE1918,1310601,EXD37819.1,,WP_004997401.1,WP_004997401.1
A0A009ZMR3,A0A009ZMR3_9GAMM,66212327,WP_004997397.1,,UPI0002CD985B,1310601,EXD37818.1,,WP_004997397.1,WP_004997397.1
A0A009ZZC8,A0A009ZZC8_9GAMM,66212326,WP_004997394.1,,UPI0002CDC3F0,1310601,EXD37817.1,,WP_004997394.1,WP_004997394.1
A0A009ZJ70,A0A009ZJ70_9GAMM,66211762,WP_004996340.1,,UPI0002CE577B,1310601,EXD36598.1,,WP_004996340.1,WP_004996340.1
A0A009ZJ75,A0A009ZJ75_9GAMM,66211757,WP_004996330.1,,UPI0002CE474D,1310601,EXD36603.1,,WP_004996330.1,WP_004996330.1
A0A009YQ60,A0A009YQ60_9GAMM,66211756,WP_004996329.1,,UPI0002D04A73,1310601,EXD36604.1,,WP_004996329.1,WP_004996329.1
A0A009ZVS5,A0A009ZVS5_9GAMM,66211754,WP_004996328.1,,UPI0002D0B6FC,1310601,EXD36607.1,,WP_004996328.1,WP_004996328.1
A0A009ZJ80,A0A009ZJ80_9GAMM,66211753,WP_004996327.1,,UPI0002CFBAF8,1310601,EXD36608.1,,WP_004996327.1,WP_004996327.1
A0A6H2VEL7,A0A6H2VEL7_ACIPI,,WP_005066947.1,,UPI0002CF95F6,48296,BBQ47235.1; USU94939.1,,WP_005066947.1,WP_005066947.1
A0A013V0N5,A0A013V0N5_9GAMM,,WP_005074254.1,,UPI0002CFDD0A,1310764,EXS35875.1,,WP_005074254.1,WP_005074254.1
A0A829RZT6,A0A829RZT6_9GAMM,,WP_005074246.1,,UPI0001CF7525,1310788,EXR95312.1,,WP_005074246.1,WP_005074246.1
A0A010JII2,A0A010JII2_9GAMM,,WP_005072716.1,,UPI0002CDFC5B,1310681,EXE58874.1,,WP_005072716.1,WP_005072716.1
A0A241Y6X1,A0A241Y6X1_ACIPI,,WP_005072710.1,,UPI0002CDCD24,48296,OTK63569.1,,WP_005072710.1,WP_005072710.1
A0A009HGB8,A0A009HGB8_9GAMM,,WP_005069036.1,,UPI0002CF7839,1310608,EXA97440.1,,WP_005069036.1,WP_005069036.1
A0A009TQH0,A0A009TQH0_ACIBA,,WP_004737975.1,,UPI0002CED194,1310630,EXC53600.1,,WP_004737975.1,WP_004737975.1
A0A009SIF2,A0A009SIF2_ACIBA,,WP_004737974.1,,UPI0002CD96CD,1310630,EXC53599.1,,WP_004737974.1,WP_004737974.1
A0A009HHP1,A0A009HHP1_9GAMM,,WP_002117107.1,,UPI000200C2E8,1310608,EXA97880.1,,WP_002117107.1,WP_002117107.1
A0A9X3QG37,A0A9X3QG37_9GAMM,,WP_002116836.1,,UPI00029E5856,2919381,MDA3542001.1,,WP_002116836.1,WP_002116836.1
A0A009HYB1,A0A009HYB1_9GAMM,,WP_002116631.1,,UPI0001CF7A28,1310608,EXA97283.1,,WP_002116631.1,WP_002116631.1
A0A009I045,A0A009I045_9GAMM,,WP_002116621.1,,UPI0001CF7A27,1310608,EXA97282.1,,WP_002116621.1,WP_002116621.1
A0A829S9R7,A0A829S9R7_9GAMM,,WP_002116556.1,,UPI0001CF7B58,1310788,EXS01461.1,,WP_002116556.1,WP_002116556.1
A0A009H2Q9,A0A009H2Q9_9GAMM,,WP_002118406.1,,UPI0001CF7F4E,1310608,EXA98391.1,,WP_002118406.1,WP_002118406.1
A0A009HL81,A0A009HL81_9GAMM,,WP_002117749.1,,UPI0001CF785F,1310608,EXA99135.1,,WP_002117749.1,WP_002117749.1
A0A009HTI6,A0A009HTI6_9GAMM,,WP_002116475.1,,UPI00029DFB76,1310608,EXB01606.1,,WP_002116475.1,WP_002116475.1
A0A062GUD2,A0A062GUD2_9GAMM,,WP_002113894.1,,UPI00029E8ACB,1310685,KCX97965.1,,WP_002113894.1,WP_002113894.1
A0A829S0B5,A0A829S0B5_9GAMM,,WP_002113861.1,,UPI0001CF7527,1310788,EXR95309.1,,WP_002113861.1,WP_002113861.1
A0A829RX48,A0A829RX48_9GAMM,,WP_002113797.1,,UPI0001CF7529,1310788,EXR95303.1,,WP_002113797.1,WP_002113797.1
A0A829RZQ1,A0A829RZQ1_9GAMM,,WP_002113722.1,,UPI000200C19B,1310788,EXR94992.1,,WP_002113722.1,WP_002113722.1
A0A009H945,A0A009H945_9GAMM,9382484,WP_002113662.1,,UPI0001DA25CA,1310608,EXA99469.1,,WP_002113662.1,WP_002113662.1
A0A0Q2C1A9,A0A0Q2C1A9_ACIPI,,WP_002113949.1,,UPI0001CF75AB,48296,GEA67419.1; MBJ8429014.1; OTK62182.1; QIT18048.1,,WP_002113949.1,WP_002113949.1
A0A1C2TCB3,A0A1C2TCB3_ACIPI,,WP_002114368.1,,UPI0001CF75F2,48296,OCZ37784.1; OTK58965.1,,WP_002114368.1,WP_002114368.1
A0A829S8Z6,A0A829S8Z6_9GAMM,,WP_002116205.1,,UPI00029E6974,1310788,EXS01459.1,,WP_002116205.1,WP_002116205.1
A0A013URC9,A0A013URC9_9GAMM,60752731,WP_002116163.1,,UPI0001CF7B3E,1310764,EXS32685.1,,WP_002116163.1,WP_002116163.1
A0A829S6N2,A0A829S6N2_9GAMM,,WP_002116046.1,,UPI0001CF7B57,1310788,EXS01364.1,,WP_002116046.1,WP_002116046.1
A0A829S035,A0A829S035_9GAMM,,WP_002114561.1,,UPI0001CF75F6,1310788,EXR99349.1,,WP_002114561.1,WP_002114561.1
A0A062GK10,A0A062GK10_9GAMM,,WP_002121621.1,,UPI0001CF7735,1310685,KCX95449.1,,WP_002121621.1,WP_002121621.1
A0A829S1W3,A0A829S1W3_9GAMM,,WP_002121581.1,,UPI0001CF77BE,1310788,EXR98747.1,,WP_002121581.1,WP_002121581.1
A0A829S1S8,A0A829S1S8_9GAMM,,WP_002121567.1,,UPI00029E8EB5,1310788,EXR98768.1,,WP_002121567.1,WP_002121567.1
A0A829S1L3,A0A829S1L3_9GAMM,,WP_002121543.1,,UPI0001CF7733,1310788,EXR98773.1,,WP_002121543.1,WP_002121543.1
A0A829S1Y8,A0A829S1Y8_9GAMM,,WP_002121501.1,,UPI0001CF77C2,1310788,EXR98746.1,,WP_002121501.1,WP_002121501.1
A0A829S1S5,A0A829S1S5_9GAMM,,WP_002121495.1,,UPI0001CF77C4,1310788,EXR98771.1,,WP_002121495.1,WP_002121495.1
A0A829S507,A0A829S507_9GAMM,,WP_002121076.1,,UPI00029E5BAC,1310788,EXS01977.1,,WP_002121076.1,WP_002121076.1
A0A0Q1WEB3,A0A0Q1WEB3_ACIPI,,WP_002121701.1,,UPI00029E4F88,48296,AMX18433.1; AZC01028.1; KRI48696.1; MBK1444267.1; OTK58795.1; PPC01283.1; QIT18851.1; USU93735.1,,WP_002121701.1,WP_002121701.1
A0AA42AHP9,A0AA42AHP9_9GAMM,,WP_004735507.1,,UPI0002D082F6,2919385,MDA3466767.1,,WP_004735507.1,WP_004735507.1
A0A009QIY0,A0A009QIY0_9GAMM,,WP_002119541.1,,UPI0001CF8044,1310637,EXC25384.1,,WP_002119541.1,WP_002119541.1
A0A013UGI5,A0A013UGI5_9GAMM,,WP_002119538.1,,UPI00029DEF67,1310764,EXS29460.1,,WP_002119538.1,WP_002119538.1
A0A829SAB0,A0A829SAB0_9GAMM,,WP_002119006.1,,UPI0001CF7F51,1310788,EXS02849.1,,WP_002119006.1,WP_002119006.1
A0A829S7Y8,A0A829S7Y8_9GAMM,60753751,WP_002121060.1,,UPI0001CF745D,1310788,EXS02064.1,,WP_002121060.1,WP_002121060.1
A0A009I0I9,A0A009I0I9_9GAMM,,WP_002121049.1,,UPI0001CF745B,1310608,EXA97437.1,,WP_002121049.1,WP_002121049.1
A0A009H3F8,A0A009H3F8_9GAMM,,WP_002121042.1,,UPI0001CF745E,1310608,EXA97434.1,,WP_002121042.1,WP_002121042.1
A0A011UQL3,A0A011UQL3_BRUAN,61318143,WP_010659421.1,,UPI000288BC1C,529,KAB2737508.1; KAB2767579.1; KAB2802657.1; MBE0562730.1; QQC25596.1,,WP_010659421.1,WP_010659421.1
A0A9X3QH94,A0A9X3QH94_9GAMM,,WP_032063787.1,,UPI00044EC1E3,2919381,MDA3542480.1,,WP_032063787.1,WP_032063787.1
A0A009QQZ1,A0A009QQZ1_9GAMM,,WP_032063058.1,,UPI0004485163,1310637,EXC28539.1,,WP_032063058.1,WP_032063058.1
A0A8I1H7C4,A0A8I1H7C4_ACIPI,,WP_032063057.1,,UPI00044CC9F0,48296,MBK1443493.1,,WP_032063057.1,WP_032063057.1
A0A8I1H4D7,A0A8I1H4D7_ACIPI,,WP_032063056.1,,UPI00044B4A60,48296,MBK1443497.1,,WP_032063056.1,WP_032063056.1
A0A1E2YM60,A0A1E2YM60_ACIPI,,WP_033849719.1,,UPI00044E5EA4,48296,QIT18261.1,,WP_033849719.1,WP_033849719.1
A0A013UU74,A0A013UU74_9GAMM,,WP_033849717.1,,UPI0004485E34,1310764,EXS33630.1,,WP_033849717.1,WP_033849717.1
A0A009HDR6,A0A009HDR6_9GAMM,,WP_032049072.1,,UPI00044A5578,1310608,EXA96530.1,,WP_032049072.1,WP_032049072.1
A0A009H0Z5,A0A009H0Z5_9GAMM,,WP_032049071.1,,UPI000449873C,1310608,EXA96529.1,,WP_032049071.1,WP_032049071.1
A0A009HY36,A0A009HY36_9GAMM,,WP_032049069.1,,UPI000445866F,1310608,EXA96527.1,,WP_032049069.1,WP_032049069.1
A0A013RMD0,A0A013RMD0_9GAMM,,WP_032038733.1,,UPI00044C820B,1310791,EXS23249.1,,WP_032038733.1,WP_032038733.1
A0A009T434,A0A009T434_ACIBA,,WP_032059201.1,,UPI00044E4A83,1310630,EXC46082.1,,WP_032059201.1,WP_032059201.1
A0A009SHB3,A0A009SHB3_ACIBA,,WP_032059200.1,,UPI0004530FF0,1310630,EXC46085.1,,WP_032059200.1,WP_032059200.1
A0A009RZ53,A0A009RZ53_ACIBA,,WP_032059197.1,,UPI00044EA055,1310630,EXC46089.1,,WP_032059197.1,WP_032059197.1
A0A009IJ01,A0A009IJ01_ACIB9,,WP_032051762.1,,UPI00044527C1,1310613,EXB03783.1,,WP_032051762.1,WP_032051762.1
A0A1H7IX74,A0A1H7IX74_RUMAL,,WP_037287040.1,,UPI0004513814,1264,SEK66260.1,,WP_037287040.1,WP_037287040.1
A0A011U2N3,A0A011U2N3_9MICO,,WP_036286609.1,,UPI0004451F92,1451261,EXJ52150.1,,WP_036286609.1,WP_036286609.1
A0A011UFE5,A0A011UFE5_9HYPH,,WP_035027927.1,,UPI000451556D,69279,EXL04881.1,,WP_035027927.1,WP_035027927.1
A0A3R9CVK8,A0A3R9CVK8_9GAMM,66211002,WP_034698970.1,,UPI00044520F6,2420307,RSC23066.1,,WP_034698970.1,WP_034698970.1
A0A009ZY02,A0A009ZY02_9GAMM,,WP_034698161.1,,UPI0004524F58,1310601,EXD37342.1,,WP_034698161.1,WP_034698161.1
A0A011TLF6,A0A011TLF6_9HYPH,,WP_035027931.1,,UPI00044F13D4,69279,EXL04882.1,,WP_035027931.1,WP_035027931.1
A0A8I0N346,A0A8I0N346_BRUAN,,WP_035027942.1,,UPI0004532E35,529,MBE0560628.1,,WP_035027942.1,WP_035027942.1
A0A8I0N2J6,A0A8I0N2J6_BRUAN,,WP_035027940.1,,UPI00044F482C,529,MBE0560629.1,,WP_035027940.1,WP_035027940.1
A0A8I0N402,A0A8I0N402_BRUAN,,WP_035027938.1,,UPI000450B98E,529,MBE0560630.1,,WP_035027938.1,WP_035027938.1
A0A009I050,A0A009I050_9GAMM,,WP_017402994.1,,UPI00030342D9,1310608,EXA97287.1,,WP_017402994.1,WP_017402994.1
A0A009GXJ1,A0A009GXJ1_9GAMM,,WP_017402956.1,,UPI0002FAB87E,1310608,EXA96526.1,,WP_017402956.1,WP_017402956.1
A0A009HW95,A0A009HW95_9GAMM,,WP_017402954.1,,UPI0002D4F3B6,1310608,EXA96528.1,,WP_017402954.1,WP_017402954.1
A0A009H6J6,A0A009H6J6_9GAMM,,WP_017387128.1,,UPI0002F51603,1310608,EXA98519.1,,WP_017387128.1,WP_017387128.1
A0A009I3U3,A0A009I3U3_9GAMM,,WP_017387125.1,,UPI000377149E,1310608,EXA98522.1,,WP_017387125.1,WP_017387125.1
A0A009HJM0,A0A009HJM0_9GAMM,,WP_017387123.1,,UPI0002E5D2CA,1310608,EXA98525.1,,WP_017387123.1,WP_017387123.1
A0A009I3W7,A0A009I3W7_9GAMM,,WP_017387121.1,,UPI0002D25F83,1310608,EXA98527.1,,WP_017387121.1,WP_017387121.1
A0A009I4A1,A0A009I4A1_9GAMM,,WP_017386893.1,,UPI0003751D3B,1310608,EXA99473.1,,WP_017386893.1,WP_017386893.1
A0A009I6H9,A0A009I6H9_9GAMM,,WP_017386890.1,,UPI0002D40595,1310608,EXA99477.1,,WP_017386890.1,WP_017386890.1
A0A009HFU9,A0A009HFU9_9GAMM,,WP_017386484.1,,UPI0002D94A16,1310608,EXA97285.1,,WP_017386484.1,WP_017386484.1
A0A009I127,A0A009I127_9GAMM,,WP_017386136.1,,UPI0002EBE2CC,1310608,EXA97582.1,,WP_017386136.1,WP_017386136.1
A0A423H3E2,A0A423H3E2_9PSED,,WP_019693067.1,,UPI0003672410,930166,RON06762.1,,WP_019693067.1,WP_019693067.1
A0A009H7I0,A0A009H7I0_9GAMM,,WP_017386104.1,,UPI00030CC1AC,1310608,EXB00022.1,,WP_017386104.1,WP_017386104.1
A0AA42DEX2,A0AA42DEX2_9GAMM,,WP_006581949.1,,UPI00028C2C4E,2919385,MDA3467207.1,,WP_006581949.1,WP_006581949.1
A0A829S8N7,A0A829S8N7_9GAMM,,WP_005804704.1,,UPI0001CF7B42,1310788,EXS01443.1,,WP_005804704.1,WP_005804704.1
A0A009HBT3,A0A009HBT3_9GAMM,,WP_005804702.1,,UPI0001CF7B41,1310608,EXB01602.1,,WP_005804702.1,WP_005804702.1
A0A009N592,A0A009N592_9GAMM,,WP_005804701.1,,UPI0001CF7B40,1310652,EXB79096.1,,WP_005804701.1,WP_005804701.1
A0A829S6R8,A0A829S6R8_9GAMM,,WP_005804700.1,,UPI0001CF7B3F,1310788,EXS01446.1,,WP_005804700.1,WP_005804700.1
A0A829S721,A0A829S721_9GAMM,,WP_005804699.1,,UPI0001CF7B3D,1310788,EXS01524.1,,WP_005804699.1,WP_005804699.1
A0A009H6M2,A0A009H6M2_9GAMM,,WP_005804635.1,,UPI0001CF8041,1310608,EXA94065.1,,WP_005804635.1,WP_005804635.1
A0A009GZM7,A0A009GZM7_9GAMM,,WP_016806139.1,,UPI0002DFF7DE,1310608,EXA97286.1,,WP_016806139.1,WP_016806139.1
A0A009HS30,A0A009HS30_9GAMM,,WP_016654408.1,,UPI0002D7780D,1310608,EXB01146.1,,WP_016654408.1,WP_016654408.1
A0A009I954,A0A009I954_9GAMM,,WP_016654406.1,,UPI00030E9B45,1310608,EXB01149.1,,WP_016654406.1,WP_016654406.1
A0A013T8B3,A0A013T8B3_9GAMM,,WP_014207717.1,,UPI000200C030,1310764,EXS29461.1,,WP_014207717.1,WP_014207717.1
A0A5E9PCP2,A0A5E9PCP2_9GAMM,60752778,WP_014207573.1,,UPI000200C820,1530123,TEU26280.1,,WP_014207573.1,WP_014207573.1
A0A009H950,A0A009H950_9GAMM,,WP_014206661.1,,UPI000200C199,1310608,EXA99474.1,,WP_014206661.1,WP_014206661.1
A0A1V4LNH8,A0A1V4LNH8_9PSED,,WP_011117440.1,,UPI000005D436,1941346,OPK08814.1,,WP_011117440.1,WP_011117440.1
A0A1H8QJK4,A0A1H8QJK4_ACIPI,,WP_032006472.1,,UPI00044DBEFC,48296,BBQ47390.1,,WP_032006472.1,WP_032006472.1
A0A013SDV5,A0A013SDV5_9GAMM,,WP_032005535.1,,UPI00044C2BA9,1310764,EXS32679.1,,WP_032005535.1,WP_032005535.1
A0A009HY63,A0A009HY63_9GAMM,,WP_032003958.1,,UPI0004524130,1310608,EXA96557.1,,WP_032003958.1,WP_032003958.1
A0A009QLA7,A0A009QLA7_9GAMM,,WP_032034283.1,,UPI000446F49A,1310637,EXC25548.1,,WP_032034283.1,WP_032034283.1
A0A8I1HCQ0,A0A8I1HCQ0_ACIPI,,WP_032036968.1,,UPI0004484CBF,48296,MBK1444924.1,,WP_032036968.1,WP_032036968.1
A0A013SB51,A0A013SB51_9GAMM,,WP_032036677.1,,UPI000446A9D5,1310791,EXS28247.1,,WP_032036677.1,WP_032036677.1
A0A013S4J2,A0A013S4J2_9GAMM,,WP_032035860.1,,UPI0004491E7A,1310791,EXS29284.1,,WP_032035860.1,WP_032035860.1
A0A011VVE6,A0A011VVE6_RUMAL,,WP_024858048.1,,UPI0004505B31,1341156,EXM39236.1,,WP_024858048.1,WP_024858048.1
A0A0N9WKL9,A0A0N9WKL9_PSEFL,,WP_024265019.1,,UPI0003F4A8EE,294,ALI02790.1,,WP_024265019.1,WP_024265019.1
A0A829S1R3,A0A829S1R3_9GAMM,,WP_023187965.1,,UPI0002F0B805,1310788,EXR98761.1,,WP_023187965.1,WP_023187965.1
A0A062GG64,A0A062GG64_9GAMM,,WP_025464105.1,,UPI00045135F0,1310685,KCX95583.1,,WP_025464105.1,WP_025464105.1
A0A829SBK7,A0A829SBK7_9GAMM,,WP_031968578.1,,UPI000453A534,1310788,EXS02792.1,,WP_031968578.1,WP_031968578.1
A0A829SCP6,A0A829SCP6_9GAMM,,WP_031968575.1,,UPI0004481F92,1310788,EXS03106.1,,WP_031968575.1,WP_031968575.1
A0A836MGI3,A0A836MGI3_ACINO,,WP_031953705.1,,UPI000446BCC4,106654,KDM51679.1,,WP_031953705.1,WP_031953705.1
A0A3R9RSS6,A0A3R9RSS6_ACIPI,,WP_029768976.1,,UPI00030E4F14,48296,KRI47193.1,,WP_029768976.1,WP_029768976.1
A0A7G2SH02,A0A7G2SH02_ACISP,45235012,WP_026056967.1,,UPI0002EC825C,472,MAK31196.1,,WP_026056967.1,WP_026056967.1
A0A8I1H6J7,A0A8I1H6J7_ACIPI,,WP_025469848.1,,UPI0003A2405E,48296,MBK1445234.1,,WP_025469848.1,WP_025469848.1
A0A013S288,A0A013S288_9GAMM,,WP_025468387.1,,UPI0002D3E65F,1310791,EXS28469.1,,WP_025468387.1,WP_025468387.1
A0A0J1AB91,A0A0J1AB91_ACIBA,,WP_025464509.1,,UPI0003DF2FFF,1409923,KLT91734.1,,WP_025464509.1,WP_025464509.1
A0A9E9PB33,A0A9E9PB33_9GAMM,,WP_000498151.1,,UPI0001B12BB8,2919376,WAX40870.1,,WP_000498151.1,WP_000498151.1
A0A009TN14,A0A009TN14_ACIBA,,WP_000481397.1,,UPI00026E17D7,1310630,EXC52768.1,,WP_000481397.1,WP_000481397.1
A0A654L0K0,A0A654L0K0_ACIBM,,WP_000404178.1,,UPI000172FF83,497978,AEP06543.1,,WP_000404178.1,WP_000404178.1
A0A231U676,A0A231U676_ACIBA,,WP_000524213.1,,UPI0001E2B6F0,470,RSR47482.1,,WP_000524213.1,WP_000524213.1
A0A654L475,A0A654L475_ACIBM,,WP_000556102.1,,UPI0001730406,497978,AEP07861.1,,WP_000556102.1,WP_000556102.1
A0A829S268,A0A829S268_9GAMM,,WP_000539743.1,,UPI00026E1518,1310788,EXR98755.1,,WP_000539743.1,WP_000539743.1
A0A0J1CTX0,A0A0J1CTX0_ACIBA,,WP_000524227.1,,UPI0002BC5600,1409923,KLT82598.1,,WP_000524227.1,WP_000524227.1
A0A009T498,A0A009T498_ACIBA,,WP_000278276.1,,UPI0002B80A9C,1310630,EXC54068.1,,WP_000278276.1,WP_000278276.1
A0A654KZH5,A0A654KZH5_ACIBM,,WP_000267847.1,,UPI000173010C,497978,AEP06324.2,,WP_000267847.1,WP_000267847.1
A0A427R4H6,A0A427R4H6_9GAMM,,WP_000247952.1,,UPI000185A135,2420303,RSC55432.1,,WP_000247952.1,WP_000247952.1
A0A2S4T7K3,A0A2S4T7K3_9GAMM,,WP_000364280.1,,UPI00029E964A,2080673,POV76425.1,,WP_000364280.1,WP_000364280.1
A0AA42DG02,A0AA42DG02_9GAMM,,WP_000357680.1,,UPI0001AF0321,2919385,MDA3467534.1,,WP_000357680.1,WP_000357680.1
A0A9P2UQC3,A0A9P2UQC3_ACIBA,,WP_000770053.1,,UPI00027894F6,1310646,EXB49974.1,,WP_000770053.1,WP_000770053.1
A0A3R9EGU1,A0A3R9EGU1_9GAMM,,WP_000770049.1,,UPI000178600D,2420303,RSC55427.1,,WP_000770049.1,WP_000770049.1
