UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
A0A031WB42,A0A031WB42_CLODI,66353958,WP_003436683.1,,UPI0000DA5233,1496,CDS84588.1; CDS86663.1; CDT22746.1; HBH2621098.1; SJR86520.1; VHZ07833.1,,WP_003436683.1,WP_003436683.1
A0A081HKP7,A0A081HKP7_PSEAI,,WP_003102335.1,,UPI00000C5A05,287,CRO05439.1; MZZ11202.1; OTI59860.1; RPM10990.1; VFT23173.1,,WP_003102335.1,WP_003102335.1
A0A7W2JU47,A0A7W2JU47_9PSED,,WP_003156775.1,,UPI0002B77D74,78327,MBA6065128.1,,WP_003156775.1,WP_003156775.1
A0A060I5E1,A0A060I5E1_RHIET,75219412,WP_004674116.1,,UPI00017677CA,1432050,AIC26721.1,,WP_004674116.1,WP_004674116.1
A0A3D2SJR7,A0A3D2SJR7_9GAMM,66210930,WP_004992517.1,,UPI00029A75DB,108980,HCK29697.1; QQT87604.1; UYF71240.1; UYF75927.1,,WP_004992517.1,WP_004992517.1
A0A2T1IZN0,A0A2T1IZN0_ACIRA,56305429,WP_005014845.1,,UPI0001B1271F,40216,TNX94134.1,,WP_005014845.1,WP_005014845.1
A0A125V6I7,A0A125V6I7_9CAUD,66354380,WP_003431034.1,,UPI00006DC964,1677909,AKP42940.1,,WP_003431034.1,WP_003431034.1
A0A069ATT9,A0A069ATT9_CLODI,66354664,WP_003440267.1,,UPI0000DA5476,1496,CDS85725.1; CDS87661.1; CDT13946.1; SJS49932.1; VHZ10044.1,,WP_003440267.1,WP_003440267.1
A0A031WI47,A0A031WI47_CLODI,66354456,WP_003435100.1,,UPI0000DA53D8,1496,CDS88132.1; CDS88268.1; CDT16603.1; SJR93303.1; VHZ13909.1,,WP_003435100.1,WP_003435100.1
A0A5R8RD93,A0A5R8RD93_ECO25,,WP_001296602.1,,UPI0001C22F27,941280,TLI67654.1,,WP_001296602.1,WP_001296602.1
A0A9Q9JQP1,A0A9Q9JQP1_PSEAI,,WP_003087742.1,,UPI00000C5468,652611,UXO37633.1,,WP_003087742.1,WP_003087742.1
A0A9Q9JQP5,A0A9Q9JQP5_PSEAI,,WP_003087741.1,,UPI00000C5467,652611,UXO37634.1,,WP_003087741.1,WP_003087741.1
I0ZFS9,I0ZFS9_HELPX,,WP_000551111.1,,UPI00025AC75F,102618,EIE29498.1,,WP_000551111.1,WP_000551111.1
I9VB02,I9VB02_BACFG,,WP_005802136.1,,UPI000268F448,997881,EIY92468.1,,WP_005802136.1,WP_005802136.1
L7ZW68,L7ZW68_9BACI,,WP_015374187.1,,UPI0002AF2731,1233873,AGE21349.1,,WP_015374187.1,WP_015374187.1
L7ZUI2,L7ZUI2_9BACI,,WP_015374188.1,,UPI0002AF2CEC,1233873,AGE21350.1,,WP_015374188.1,WP_015374188.1
F0J3Q0,F0J3Q0_ACIMA,,WP_013639478.1,,UPI000200937F,926570,BAJ79906.1,,WP_013639478.1,WP_013639478.1
Q5L9I8,ILVD_BACFN,,WP_010993462.1,,UPI00004E27F6,272559,CAH09239.1,,WP_010993462.1,WP_010993462.1
A0A059NXM3,A0A059NXM3_9BACI,,WP_035507308.1,,UPI00045CBC66,195088,CDQ23503.1,,WP_035507308.1,WP_035507308.1
A0A059FQI2,A0A059FQI2_9PROT,,WP_035615810.1,,UPI000458D4AD,1280950,KCZ92872.1,,WP_035615810.1,WP_035615810.1
A0A059FMN7,A0A059FMN7_9PROT,,WP_035617211.1,,UPI0004590391,1280950,KCZ91796.1,,WP_035617211.1,WP_035617211.1
A0A066WTZ0,A0A066WTZ0_9FLAO,,WP_035657627.1,,UPI0004A11CE5,1492738,KDN56048.1,,WP_035657627.1,WP_035657627.1
A0A066WP39,A0A066WP39_9FLAO,,WP_035658536.1,,UPI0004A0B311,1492738,KDN55807.1,,WP_035658536.1,WP_035658536.1
A0A066WY79,A0A066WY79_9FLAO,,WP_035658896.1,,UPI00049F2EC4,1492738,KDN55635.1,,WP_035658896.1,WP_035658896.1
A0A066WU04,A0A066WU04_9FLAO,,WP_035660688.1,,UPI0004A03226,1492738,KDN54429.1,,WP_035660688.1,WP_035660688.1
A0A066WJS4,A0A066WJS4_9FLAO,,WP_035661085.1,,UPI0004A053EA,1492738,KDN54267.1,,WP_035661085.1,WP_035661085.1
A0A066WMN0,A0A066WMN0_9FLAO,,WP_035662050.1,,UPI00049F07CE,1492738,KDN53828.1,,WP_035662050.1,WP_035662050.1
A0A015YNE4,A0A015YNE4_BACFG,,WP_032569973.1,,UPI0004488D81,1339280,EXZ45783.1,,WP_032569973.1,WP_032569973.1
A0A066WIJ6,A0A066WIJ6_9FLAO,,WP_035662672.1,,UPI0004A0EB71,1492738,KDN53676.1,,WP_035662672.1,WP_035662672.1
A0A022GPJ8,A0A022GPJ8_9BURK,,WP_035816660.1,,UPI00044DEEC2,574750,EYS97003.1,,EYS97003.1,WP_035816660.1
A0A015YDE2,A0A015YDE2_BACFG,,WP_032570609.1,,UPI00044EF929,1339280,EXZ44470.1,,WP_032570609.1,WP_032570609.1
A0A015YLP6,A0A015YLP6_BACFG,,WP_032570232.1,,UPI00044A276B,1339280,EXZ45193.1,,WP_032570232.1,WP_032570232.1
A0A062VLK2,A0A062VLK2_9PROT,,WP_035595773.1,,UPI00049F5343,1280954,KCZ99496.1,,WP_035595773.1,WP_035595773.1
A0A016BV45,A0A016BV45_BACFG,,WP_032570577.1,,UPI00044F2CC6,1339280,EXZ44476.1,,WP_032570577.1,WP_032570577.1
A0A059NY16,A0A059NY16_9BACI,,WP_035510045.1,,UPI00045D0406,195088,CDQ24808.1,,WP_035510045.1,WP_035510045.1
A0A024P9H9,A0A024P9H9_9BACI,,WP_035511019.1,,UPI00045D006A,195088,CDQ25381.1,,WP_035511019.1,WP_035511019.1
A0A024P2P9,A0A024P2P9_9BACI,,WP_035505720.1,,UPI00045CBD77,195088,CDQ22410.1,,WP_035505720.1,WP_035505720.1
A0A059GD54,A0A059GD54_9PROT,,WP_035534793.1,,UPI000458A7D9,1280953,KDA04383.1,,WP_035534793.1,WP_035534793.1
A0A059GAA2,A0A059GAA2_9PROT,,WP_035536190.1,,UPI000458D663,1280953,KDA03751.1,,WP_035536190.1,WP_035536190.1
A0A059G5Z4,A0A059G5Z4_9PROT,,WP_035538737.1,,UPI000458C049,1280953,KDA02241.1,,WP_035538737.1,WP_035538737.1
A0A031IDX2,A0A031IDX2_9BACL,,WP_035410766.1,,UPI0004472E9E,1470592,EZP59804.1,,WP_035410766.1,WP_035410766.1
A0A069E0L4,A0A069E0L4_9PROT,,WP_035573097.1,,UPI0004A980C1,1280949,KCZ82935.1,,WP_035573097.1,WP_035573097.1
A0A069E046,A0A069E046_9PROT,,WP_035573822.1,,UPI0004A98719,1280949,KCZ82689.1,,WP_035573822.1,WP_035573822.1
A0A031IKC2,A0A031IKC2_9BACL,,WP_035407220.1,,UPI000449787D,1470592,EZP60920.1,,WP_035407220.1,WP_035407220.1
A0A059FIP5,A0A059FIP5_9PROT,,WP_035578738.1,,UPI00045916B3,1280952,KCZ90494.1,,WP_035578738.1,WP_035578738.1
A0A059F768,A0A059F768_9PROT,,WP_035584155.1,,UPI000458AA7D,1280952,KCZ83941.1,,WP_035584155.1,WP_035584155.1
A0A015ZJI3,A0A015ZJI3_BACFG,,WP_032570545.1,,UPI0004507E18,1339280,EXZ44557.1,,WP_032570545.1,WP_032570545.1
A0A062VGJ5,A0A062VGJ5_9PROT,,WP_035595783.1,,UPI00049ECAC2,1280954,KCZ99504.1,,WP_035595783.1,WP_035595783.1
A0A059FIG0,A0A059FIG0_9PROT,,WP_035578616.1,,UPI000458BF60,1280952,KCZ90435.1,,WP_035578616.1,WP_035578616.1
A0A015YR27,A0A015YR27_BACFG,,WP_032569506.1,,UPI00044CE750,1339280,EXZ46653.1,,WP_032569506.1,WP_032569506.1
A0A015YAT0,A0A015YAT0_BACFG,,WP_032571022.1,,UPI00045279BF,1339280,EXZ43560.1,,WP_032571022.1,WP_032571022.1
A0A024JT01,A0A024JT01_9MYCO,,WP_036466139.1,,UPI000444FB63,47839,CDO86512.1,,WP_036466139.1,WP_036466139.1
A0A031JXQ4,A0A031JXQ4_9SPHN,,WP_036525956.1,,UPI00044C16ED,158500,EZP81715.1,,WP_036525956.1,WP_036525956.1
A0A063XX55,A0A063XX55_9GAMM,,WP_036549130.1,,UPI00049FCDA2,267850,KDE38793.1,,WP_036549130.1,WP_036549130.1
A0A015YWP7,A0A015YWP7_BACFG,,WP_032557326.1,,UPI00044554C4,1339327,EXZ27149.1,,WP_032557326.1,WP_032557326.1
A0A069S1M2,A0A069S1M2_9BACT,,WP_036617763.1,,UPI0004D8B12F,1339341,KDS43142.1,,WP_036617763.1,WP_036617763.1
A0A069S332,A0A069S332_9BACT,,WP_036617767.1,,UPI0004D98313,1339341,KDS43144.1,,WP_036617767.1,WP_036617767.1
A0A064CNL3,A0A064CNL3_9MYCO,,WP_036343030.1,,UPI0004483397,1440774,KDF00393.1,,KDF00393.1,WP_036343030.1
A0A069S0J6,A0A069S0J6_9BACT,,WP_036617769.1,,UPI0004D810E9,1339341,KDS43145.1,,WP_036617769.1,WP_036617769.1
A0A069S8Z2,A0A069S8Z2_9BACT,,WP_036617771.1,,UPI0004D8D69B,1339341,KDS43146.1,,WP_036617771.1,WP_036617771.1
A0A829SND9,A0A829SND9_BACFG,,WP_032557308.1,,UPI000451859B,1339311,EXZ66497.1,,WP_032557308.1,WP_032557308.1
A0A015X656,A0A015X656_BACFG,,WP_032557306.1,,UPI00044AE283,1339327,EXZ27148.1,,WP_032557306.1,WP_032557306.1
A0A069S8Z6,A0A069S8Z6_9BACT,,WP_036617776.1,,UPI0004D864E1,1339341,KDS43151.1,,WP_036617776.1,WP_036617776.1
A0A066RT69,A0A066RT69_9GAMM,,WP_036754561.1,,UPI0004A0E6A0,1654360,KDM90578.1,,WP_036754561.1,WP_036754561.1
A0A017HQT8,A0A017HQT8_9RHOB,,WP_037278616.1,,UPI0004337888,442562,EYD76518.1,,WP_037278616.1,WP_037278616.1
A0A017HKC8,A0A017HKC8_9RHOB,,WP_037282330.1,,UPI00043116B3,442562,EYD74588.1,,WP_037282330.1,WP_037282330.1
A0A010YVL6,A0A010YVL6_9ACTN,,WP_035847673.1,,UPI00044C8100,927661,EXG79183.1,,WP_035847673.1,WP_035847673.1
A0A011UT27,A0A011UT27_9MICO,,WP_036289049.1,,UPI00044C2FD8,1451261,EXJ51342.1,,WP_036289049.1,WP_036289049.1
A0A010ZKK6,A0A010ZKK6_9ACTN,,WP_035847675.1,,UPI00045042DB,927661,EXG79184.1,,WP_035847675.1,WP_035847675.1
A0A010YG30,A0A010YG30_9ACTN,,WP_035847677.1,,UPI00044B18F4,927661,EXG79185.1,,WP_035847677.1,WP_035847677.1
A0A010ZKL1,A0A010ZKL1_9ACTN,,WP_035859946.1,,UPI00044DC947,927661,EXG79189.1,,WP_035859946.1,WP_035859946.1
A0A066YVE3,A0A066YVE3_9ACTN,,WP_035864122.1,,UPI0004A0758A,1348663,KDN83959.1,,WP_035864122.1,WP_035864122.1
A0A069IBK4,A0A069IBK4_9BURK,,WP_035865463.1,,UPI00044F87B1,1470558,KDP86868.1,,WP_035865463.1,WP_035865463.1
A0A066YZS0,A0A066YZS0_9ACTN,,WP_035866210.1,,UPI0004A1A5B0,1348663,KDN83581.1,,WP_035866210.1,WP_035866210.1
A0A069PUB6,A0A069PUB6_9BURK,,WP_035924971.1,,UPI0004A93092,60547,KDR40911.1,,WP_035924971.1,WP_035924971.1
A0A015ZQ87,A0A015ZQ87_BACFG,,WP_032569505.1,,UPI00044E07CF,1339280,EXZ46652.1,,WP_032569505.1,WP_032569505.1
A0A069PKL2,A0A069PKL2_9BURK,,WP_035924973.1,,UPI0004A96203,60547,KDR40912.1,,WP_035924973.1,WP_035924973.1
A0A069NJ24,A0A069NJ24_9BURK,,WP_035969768.1,,UPI0004A96817,1071679,KDR27594.1,,WP_035969768.1,WP_035969768.1
A0A071LUI4,A0A071LUI4_9ENTR,,WP_036110781.1,,UPI0004D512C4,1224318,KEA52127.1,,WP_036110781.1,WP_036110781.1
A0A062VT33,A0A062VT33_9MICO,,WP_036279535.1,,UPI000461824E,1479651,KDA05755.1,,WP_036279535.1,WP_036279535.1
A0A069P334,A0A069P334_9BURK,,WP_035966145.1,,UPI0004A89BFF,1071679,KDR34299.1,,WP_035966145.1,WP_035966145.1
A0A011QSC9,A0A011QSC9_9LACT,,WP_034303393.1,,UPI00044508FB,1229520,EXJ22609.1,,WP_034303393.1,WP_034303393.1
A0A015YFC8,A0A015YFC8_BACFG,,WP_032571196.1,,UPI000453100C,1339280,EXZ42943.1,,WP_032571196.1,WP_032571196.1
A0A069F5V7,A0A069F5V7_9BACL,,WP_034804606.1,,UPI0004A94CAC,1484479,KDN59346.1,,WP_034804606.1,WP_034804606.1
A0A023BZZ4,A0A023BZZ4_9FLAO,,WP_034238139.1,,UPI00044C369B,1317122,EZH75560.1,,WP_034238139.1,WP_034238139.1
A0A069EW87,A0A069EW87_9BACL,,WP_034808295.1,,UPI0004A936AA,1484479,KDN57747.1,,WP_034808295.1,WP_034808295.1
A0A023BZX1,A0A023BZX1_9FLAO,,WP_034238049.1,,UPI00044EB9D3,1317122,EZH75509.1,,WP_034238049.1,WP_034238049.1
A0A059E8Q6,A0A059E8Q6_9PROT,,WP_034813718.1,,UPI000458FB6D,1207058,KCZ63975.1,,WP_034813718.1,WP_034813718.1
A0A059E4T8,A0A059E4T8_9PROT,,WP_034815930.1,,UPI0004590CDD,1207058,KCZ62605.1,,WP_034815930.1,WP_034815930.1
A0A023C0E1,A0A023C0E1_9FLAO,,WP_034237753.1,,UPI00045028D0,1317122,EZH75348.1,,WP_034237753.1,WP_034237753.1
A0A062U347,A0A062U347_9PROT,,WP_034824289.1,,UPI00049F2110,1280941,RAN34061.1,,WP_034824289.1,WP_034824289.1
A0A023C193,A0A023C193_9FLAO,,WP_034238981.1,,UPI000447FC0B,1317122,EZH76036.1,,WP_034238981.1,WP_034238981.1
A0A062U3R7,A0A062U3R7_9PROT,,WP_034824377.1,,UPI00049FAD88,1280941,RAN35166.1,,WP_034824377.1,WP_034824377.1
A0A062U0Y2,A0A062U0Y2_9PROT,,WP_034828311.1,,UPI0004A01CDC,1280941,RAN31726.1,,WP_034828311.1,WP_034828311.1
A0A014Q0V7,A0A014Q0V7_9GAMM,,WP_034934243.1,,UPI00044CF78C,69222,EXU76782.1,,WP_034934243.1,WP_034934243.1
A0A066PUJ6,A0A066PUJ6_9PROT,,WP_035187017.1,,UPI000460DE5A,1464546,KDM66937.1,,WP_035187017.1,WP_035187017.1
A0A023BZ13,A0A023BZ13_9FLAO,,WP_034237679.1,,UPI0004491BEB,1317122,EZH75306.1,,EZH75306.1,WP_034237679.1
A0A060UNP4,A0A060UNP4_9PROT,,WP_035192711.1,,UPI0004A5AB11,160808,CDQ10267.1,,WP_035192711.1,WP_035192711.1
A0A023BZ81,A0A023BZ81_9FLAO,,WP_034237678.1,,UPI000445FEA2,1317122,EZH75305.1,,EZH75305.1,WP_034237678.1
A0A013TW64,A0A013TW64_9GAMM,,WP_033850094.1,,UPI0004499D6D,1310764,EXS33968.1,,WP_033850094.1,WP_033850094.1
A0A059KX70,A0A059KX70_9PSED,,WP_033060592.1,,UPI00045C71E8,1419583,KDD66465.1,,WP_033060592.1,WP_033060592.1
A0A023BZD8,A0A023BZD8_9FLAO,,WP_034237700.1,,UPI00044DAE1E,1317122,EZH75319.1,,WP_034237700.1,WP_034237700.1
A0A060UQW1,A0A060UQW1_9PROT,,WP_035193548.1,,UPI0004A576C0,160808,CDQ10830.1,,WP_035193548.1,WP_035193548.1
A0A069F0H0,A0A069F0H0_9BACL,,WP_034803815.1,,UPI0004A93466,1484479,KDN59633.1,,WP_034803815.1,WP_034803815.1
A0A023BSC4,A0A023BSC4_9FLAO,,WP_034243970.1,,UPI00044A1A5B,1317122,EZH72708.1,,WP_034243970.1,WP_034243970.1
A0A016QPX5,A0A016QPX5_9DEIO,,WP_034356336.1,,UPI0004502929,1476583,EYB68190.1,,WP_034356336.1,WP_034356336.1
A0A016QQW8,A0A016QQW8_9DEIO,,WP_034356967.1,,UPI000446E6A6,1476583,EYB68144.1,,WP_034356967.1,WP_034356967.1
A0A016QPU1,A0A016QPU1_9DEIO,,WP_034356976.1,,UPI000453947A,1476583,EYB68150.1,,WP_034356976.1,WP_034356976.1
A0A016QPJ1,A0A016QPJ1_9DEIO,,WP_034357696.1,,UPI00044E2311,1476583,EYB67812.1,,WP_034357696.1,WP_034357696.1
A0A072NCL7,A0A072NCL7_9DEIO,,WP_034402597.1,,UPI0004D7B74E,1489678,KEF35266.1,,WP_034402597.1,WP_034402597.1
A0A011QV11,A0A011QV11_9LACT,,WP_034300461.1,,UPI0004529B3E,1229520,EXJ23594.1,,WP_034300461.1,WP_034300461.1
A0A072NK20,A0A072NK20_9DEIO,,WP_034406512.1,,UPI0004D4844E,1489678,KEF33505.1,,WP_034406512.1,WP_034406512.1
A0A072NK24,A0A072NK24_9DEIO,,WP_034406524.1,,UPI0004D37C9C,1489678,KEF33510.1,,WP_034406524.1,WP_034406524.1
A0A023BYU4,A0A023BYU4_9FLAO,,WP_034239665.1,,UPI00044AE1E7,1317122,EZH74828.1,,WP_034239665.1,WP_034239665.1
A0A062UNS8,A0A062UNS8_9PROT,,WP_034736037.1,,UPI0004A148E5,1280947,KCZ60965.1,,WP_034736037.1,WP_034736037.1
A0A031GF17,A0A031GF17_9BURK,,WP_034758882.1,,UPI000452B744,29581,EZP35112.1,,WP_034758882.1,WP_034758882.1
A0A059DMH6,A0A059DMH6_9PROT,,WP_034768182.1,,UPI000458B663,1280944,KCZ45982.1,,WP_034768182.1,WP_034768182.1
A0A069EVA2,A0A069EVA2_9BACL,,WP_034778726.1,,UPI0004A95456,1484479,KDN57750.1,,WP_034778726.1,WP_034778726.1
A0A023BPS2,A0A023BPS2_9FLAO,,WP_034246753.1,,UPI00044A4C60,1317122,EZH71698.1,,WP_034246753.1,WP_034246753.1
A0A062U5W2,A0A062U5W2_9PROT,,WP_034793549.1,,UPI0004A1A2B6,1280946,KCZ55701.1,,WP_034793549.1,WP_034793549.1
A0A062UE03,A0A062UE03_9PROT,,WP_034795273.1,,UPI0004A11A28,1280946,KCZ54819.1,,WP_034795273.1,WP_034795273.1
A0A062UL36,A0A062UL36_9PROT,,WP_034737356.1,,UPI00049EFDA4,1280947,KCZ60266.1,,WP_034737356.1,WP_034737356.1
A0A060URP0,A0A060URP0_9PROT,,WP_035194241.1,,UPI0004A56DFF,160808,CDQ11297.1,,WP_035194241.1,WP_035194241.1
A0A072NLI1,A0A072NLI1_SCHAZ,,WP_035196566.1,,UPI0004DAC3B3,1348973,KEF37783.1,,WP_035196566.1,WP_035196566.1
A0A072NHI9,A0A072NHI9_SCHAZ,,WP_035197313.1,,UPI0004DA1EBC,1348973,KEF37139.1,,WP_035197313.1,WP_035197313.1
A0A037ZJ02,A0A037ZJ02_9RHOB,,WP_035259839.1,,UPI00045AA698,1454373,KAJ55614.1,,WP_035259839.1,WP_035259839.1
A0A015VY56,A0A015VY56_BACFG,,WP_032588545.1,,UPI000449CBCC,1339315,EXY73125.1,,WP_032588545.1,WP_032588545.1
A0A015U181,A0A015U181_BACFG,,WP_032586869.1,,UPI00044DF2A7,1339315,EXY76936.1,,WP_032586869.1,WP_032586869.1
A0A037ZC98,A0A037ZC98_9RHOB,,WP_035262630.1,,UPI00045975B9,1454373,KAJ54124.1,,WP_035262630.1,WP_035262630.1
A0A015V1H2,A0A015V1H2_BACFG,,WP_032576824.1,,UPI00044FB681,1339316,EXY89096.1,,WP_032576824.1,WP_032576824.1
A0A037ZHR8,A0A037ZHR8_9RHOB,,WP_035259564.1,,UPI00045AE82A,1454373,KAJ55678.1,,WP_035259564.1,WP_035259564.1
A0A031LKP1,A0A031LKP1_9GAMM,,WP_035269460.1,,UPI00044CA67B,466088,EZQ01443.1,,WP_035269460.1,WP_035269460.1
A0A015U016,A0A015U016_BACFG,,WP_032572836.1,,UPI00044EF14E,1339316,EXY88047.1,,WP_032572836.1,WP_032572836.1
A0A015YEV1,A0A015YEV1_BACFG,,WP_032571464.1,,UPI00044BC1B4,1339280,EXZ42708.1,,WP_032571464.1,WP_032571464.1
A0A069IV24,A0A069IV24_9CAUL,,WP_035305470.1,,UPI0004A99FAF,1495854,KDP95824.1,,WP_035305470.1,WP_035305470.1
A0A011SFN4,A0A011SFN4_9LACT,,WP_034302799.1,,UPI00044D90CC,1229520,EXJ22732.1,,WP_034302799.1,WP_034302799.1
A0A031LUZ4,A0A031LUZ4_9GAMM,,WP_035265582.1,,UPI0004477B48,466088,EZQ11616.1,,WP_035265582.1,WP_035265582.1
A0A016APJ8,A0A016APJ8_BACFG,,WP_032598319.1,,UPI00044C402B,1339314,EXZ73345.1,,WP_032598319.1,WP_032598319.1
A0A037ZJD7,A0A037ZJD7_9RHOB,,WP_035259563.1,,UPI000459602C,1454373,KAJ55677.1,,WP_035259563.1,WP_035259563.1
A0A072NGX3,A0A072NGX3_SCHAZ,,WP_035198838.1,,UPI0004D37E5A,1348973,KEF36113.1,,WP_035198838.1,WP_035198838.1
A0A058ZSI9,A0A058ZSI9_9RHOB,,WP_035247983.1,,UPI0004570E38,1461693,KCV83776.1,,WP_035247983.1,WP_035247983.1
A0A058ZN03,A0A058ZN03_9RHOB,,WP_035248844.1,,UPI0004570E98,1461693,KCV82928.1,,WP_035248844.1,WP_035248844.1
A0A058ZNN5,A0A058ZNN5_9RHOB,,WP_035249333.1,,UPI00045703F0,1461693,KCV82436.1,,WP_035249333.1,WP_035249333.1
A0A058ZJ27,A0A058ZJ27_9RHOB,,WP_035251783.1,,UPI00045700E4,1461693,KCV81629.1,,WP_035251783.1,WP_035251783.1
A0A059KXA4,A0A059KXA4_9PSED,,WP_033060070.1,,UPI00045D3AC2,1419583,KDD66667.1,,WP_033060070.1,WP_033060070.1
A0A059L749,A0A059L749_9PSED,,WP_033055468.1,,UPI00045C7F09,1419583,KDD69950.1,,WP_033055468.1,WP_033055468.1
A0A058ZGT7,A0A058ZGT7_9RHOB,,WP_035253184.1,,UPI000457061B,1461693,KCV80844.1,,WP_035253184.1,WP_035253184.1
A0A058ZHY8,A0A058ZHY8_9RHOB,,WP_035253186.1,,UPI0004570B8D,1461693,KCV80845.1,,WP_035253186.1,WP_035253186.1
A0A031IRN1,A0A031IRN1_9PSED,,WP_032890406.1,,UPI00045330B0,1470593,EZP63903.1,,WP_032890406.1,WP_032890406.1
A0A031IRM6,A0A031IRM6_9PSED,,WP_032890395.1,,UPI00044C374B,1470593,EZP63898.1,,WP_032890395.1,WP_032890395.1
A0A037ZNC4,A0A037ZNC4_9RHOB,,WP_035256030.1,,UPI00045A819B,1454373,KAJ57155.1,,WP_035256030.1,WP_035256030.1
A0A031ISN4,A0A031ISN4_9PSED,,WP_032889599.1,,UPI0004502B2C,1470593,EZP64208.1,,WP_032889599.1,WP_032889599.1
A0A016CP69,A0A016CP69_BACFG,,WP_032598322.1,,UPI000453AF9A,1339314,EXZ73184.1,,WP_032598322.1,WP_032598322.1
A0A037ZIE4,A0A037ZIE4_9RHOB,,WP_035259124.1,,UPI000459A195,1454373,KAJ55374.1,,WP_035259124.1,WP_035259124.1
A0A016BWU2,A0A016BWU2_BACFG,,WP_032598321.1,,UPI0004461F4B,1339314,EXZ73157.1,,WP_032598321.1,WP_032598321.1
A0A016E7T6,A0A016E7T6_BACFG,,WP_032598320.1,,UPI00044D9548,1339314,EXZ73171.1,,WP_032598320.1,WP_032598320.1
A0A015Y902,A0A015Y902_BACFG,,WP_032571192.1,,UPI00044A6EAC,1339280,EXZ42940.1,,WP_032571192.1,WP_032571192.1
A0A015YFM7,A0A015YFM7_BACFG,,WP_032571223.1,,UPI0004499AAB,1339280,EXZ43038.1,,WP_032571223.1,WP_032571223.1
A0A069RGE2,A0A069RGE2_PEPLI,,WP_038263033.1,,UPI0004D599C9,1121324,KDR95878.1,,WP_038263033.1,WP_038263033.1
A0A017HVD5,A0A017HVD5_9RHOB,,WP_037283180.1,,UPI000431AFE9,442562,EYD78351.1,,WP_037283180.1,WP_037283180.1
A0A068R4V7,A0A068R4V7_9GAMM,,WP_045957449.1,,UPI0004A83C75,1354304,CDG19907.1; CDG22272.1; CDG22556.1; CDG22863.1,,WP_045957449.1,WP_045957449.1
A0A068QLX6,A0A068QLX6_9GAMM,,WP_045967685.1,,UPI0004A8584A,351671,CDG15737.1,,WP_045967685.1,WP_045967685.1
A0A068QQL4,A0A068QQL4_9GAMM,,WP_045970040.1,,UPI0004A845DD,351671,CDG17317.1,,WP_045970040.1,WP_045970040.1
A0A068T0M9,A0A068T0M9_NEOGA,24259919,WP_046601111.1,,UPI0004A50E1C,1028800,CDN51938.1,,WP_046601111.1,WP_046601111.1
A0A031G350,A0A031G350_9PSED,,WP_047599761.1,,UPI00044652B4,1470589,EZP30922.1,,WP_047599761.1,WP_047599761.1
A0A031G1G0,A0A031G1G0_9PSED,,WP_047599992.1,,UPI00044C6600,1470589,EZP30653.1,,WP_047599992.1,WP_047599992.1
A0A031FLV7,A0A031FLV7_9PSED,,WP_047602261.1,,UPI00044F7018,1470589,EZP25839.1,,WP_047602261.1,WP_047602261.1
A0A069D8R1,A0A069D8R1_9BACL,,WP_047909950.1,,UPI0004D87BE5,1499968,GAK38777.1,,WP_047909950.1,WP_047909950.1
A0A069DEE9,A0A069DEE9_9BACL,,WP_047909952.1,,UPI0004DA4490,1499968,GAK38779.1,,WP_047909952.1,WP_047909952.1
A0A061AAH8,A0A061AAH8_9MOLU,,WP_045749340.1,,UPI000499C0BA,35623,CDR30843.1,,WP_045749340.1,WP_045749340.1
A0A069DDJ4,A0A069DDJ4_9BACL,,WP_047911535.1,,UPI0004D84283,1499968,GAK40411.1,,WP_047911535.1,WP_047911535.1
A0A069DF75,A0A069DF75_9BACL,,WP_047912099.1,,UPI0004D71968,1499968,GAK40986.1,,WP_047912099.1,WP_047912099.1
A0A069DGN9,A0A069DGN9_9BACL,,WP_047912646.1,,UPI0004D715D9,1499968,GAK41565.1,,WP_047912646.1,WP_047912646.1
A0A069DI25,A0A069DI25_9BACL,,WP_047913380.1,,UPI0004D89A80,1499968,GAK42338.1,,WP_047913380.1,WP_047913380.1
A0A069DKD6,A0A069DKD6_9BACL,,WP_047913835.1,,UPI0004D4717D,1499968,GAK42806.1,,WP_047913835.1,WP_047913835.1
A0A062VBU0,A0A062VBU0_9EURY,,WP_048089776.1,,UPI0004A0E5B6,1392998,KCZ72775.1,,WP_048089776.1,WP_048089776.1
A0A062V948,A0A062V948_9EURY,,WP_048090390.1,,UPI0004A12238,1392998,KCZ72284.1,,WP_048090390.1,WP_048090390.1
A0A062UU02,A0A062UU02_9EURY,,WP_048092163.1,,UPI00049F32A5,1392998,KCZ70511.1,,WP_048092163.1,WP_048092163.1
A0A060NM02,A0A060NM02_9BURK,,WP_045534366.1,,UPI00045C1024,1458426,BAO82390.1,,WP_045534366.1,WP_045534366.1
A0A024FIQ3,A0A024FIQ3_9FLAO,,WP_045473233.1,,UPI00045879C4,754409,BAO76811.1,,WP_045473233.1,WP_045473233.1
A0A066U1B0,A0A066U1B0_9PSEU,,WP_043787219.1,,UPI000461ECE0,287986,KDN17914.1,,WP_043787219.1,WP_043787219.1
A0A023CTP6,A0A023CTP6_9BACI,,WP_043903364.1,,UPI000445A904,1295642,EZP79167.1,,WP_043903364.1,WP_043903364.1
A0A023CSI8,A0A023CSI8_9BACI,,WP_043903707.1,,UPI0004454845,1295642,EZP78702.1,,WP_043903707.1,WP_043903707.1
